,type_ids,parent_id,scientific_name,en_name,en_wikipedia_url
932,1165,2105.0,Bauhinia forficata,Brazilian orchid tree,
933,1166,,Hymenosporum flavum,Native frangipani,
934,1167,,Plumeria rubra,Common frangipani,
935,1168,377.0,Acacia podalyriifolia,Queensland silver wattle,
936,1169,,Kigelia pinnata,Sausage tree,
937,1170,1046.0,Pittosporum angustifolium,Weeping pittosporum,
938,1171,377.0,Acacia saligna,Coojong,https://en.wikipedia.org/wiki/Acacia_saligna
939,1172,445.0,Ficus lutea,Zulu fig,
940,1173,,Phoenix,Date palm,https://en.wikipedia.org/wiki/Phoenix_(plant)
941,1174,,Arctostaphylos,Arctostaphylos,https://en.wikipedia.org/wiki/Arctostaphylos
942,1175,,Fraxinus,Ash,
943,1176,2194.0,Malus angustifolia,Southern crabapple,http://en.wikipedia.org/wiki/Malus_angustifolia
944,1177,137.0,Hamamelis virginiana,Common witch-hazel,
945,1179,524.0,Betula lenta,Cherry birch,https://en.wikipedia.org/wiki/Betula_lenta
946,1180,277.0,Cornus nuttallii,Pacific dogwood,
947,1181,285.0,Prunus serrula,Tibetan cherry,
948,1182,117.0,Rhus chinensis,Chinese sumac,
949,1183,872.0,Salix sepulcralis,Golden weeping willow,
950,1184,72.0,Quercus aliena,Oriental white oak,http://en.wikipedia.org/wiki/Quercus_aliena
951,1187,1357.0,Rhododendron catawbiense,Catawba rhododendron,
952,1188,524.0,Betula occidentalis,Water birch,http://en.wikipedia.org/wiki/Betula_occidentalis
953,1189,144.0,Carya pallida,Sand hickory,
954,1190,,Sabal,Sabal palm,https://en.wikipedia.org/wiki/Sabal
955,1191,741.0,Yucca aloifolia,Aloe yucca,http://en.wikipedia.org/wiki/Yucca_aloifolia
956,1192,72.0,Quercus,Red oak,
957,1193,72.0,Quercus texana,Nuttall oak,http://en.wikipedia.org/wiki/Quercus_texana
958,1194,74.0,Sambucus canadensis,American elderberry,http://en.wikipedia.org/wiki/Sambucus_canadensis
959,1195,8.0,Eucalyptus robusta,Swamp mahogany,
960,1196,1110.0,Callistemon pallidus,Lemon bottlebrush,
961,1198,741.0,Yucca rostrata,Beaked yucca,http://en.wikipedia.org/wiki/Yucca_rostrata
962,1199,741.0,Yucca treculeana,Trecul yucca,
963,1200,276.0,Agave univittata,Thorncrest agave,
964,1201,741.0,Yucca grandiflora,Large-flowered yucca,
965,1202,,Stenocereus thurberi,Organ pipe cactus,
966,1203,,Parkinsonia florida,Blue palo verde,http://en.wikipedia.org/wiki/Parkinsonia_florida
967,1204,807.0,Prosopis alba,Argentine mesquite,http://en.wikipedia.org/wiki/Prosopis_alba
968,1205,,Carnegiea gigantea,Saguaro,http://en.wikipedia.org/wiki/Saguaro
969,1206,276.0,Agave geminiflora,Twin flowered agave,
970,1207,741.0,Yucca rupicola,Twist-leaf yucca,
971,1208,276.0,Agave weberi,Weber's agave,
972,1209,8.0,Eucalyptus campaspe,Silver-topped gimlet,
973,1210,1305.0,Brahea calcarea,Oaxaca palm,http://en.wikipedia.org/wiki/Brahea_calcarea
974,1211,741.0,Yucca elata,Soaptree yucca,
975,1212,276.0,Agave americana,Century plant,https://en.wikipedia.org/wiki/Agave_americana
976,1213,276.0,Agave parryi,Parry's agave,
977,1214,276.0,Agave desmettiana,Smooth agave,
978,1215,741.0,Yucca baccata,Banana yucca,http://en.wikipedia.org/wiki/Yucca_baccata
979,1216,276.0,Agave angustifolia,Carribean agave,http://en.wikipedia.org/wiki/Agave_angustifolia
980,1217,741.0,Yucca schottii,Mountain yucca,
981,1218,1305.0,Brahea brandegeei,Babisa,
982,1219,276.0,Agave sobria,Mescal pardo,
983,1220,276.0,Agave deserti,Desert agave,http://en.wikipedia.org/wiki/Agave_deserti
984,1221,,Cordia boissieri,Texas olive,http://en.wikipedia.org/wiki/Cordia_boissieri
985,1222,,Caesalpinia cacalaco,Cascalote,
986,1223,377.0,Acacia salicina,Cooba,http://en.wikipedia.org/wiki/Acacia_salicina
987,1224,807.0,Prosopis velutina,Velvet mesquite,http://en.wikipedia.org/wiki/Prosopis_velutina
988,1225,,Corymbia papuana,Ghost gum,
989,1226,377.0,Acacia constricta,White thorn acacia,
990,1227,741.0,Yucca flaccida,Weak-leaf yucca,
991,1228,741.0,Yucca filamentosa,Common yucca,
992,1229,807.0,Prosopis,Hybrid mesquite,
993,1230,276.0,Agave ocahui,Amolillo,
994,1231,377.0,Acacia craspedocarpa,Leather leaf acacia,
995,1232,,Caesalpinia mexicana,Desert bird of paradise,
996,1233,,Ziziphus mucronata,Buffalo thorn jujube,http://en.wikipedia.org/wiki/Ziziphus_mucronata
997,1234,377.0,Acacia xanthophloea,Fever tree,
998,1235,8.0,Eucalyptus populnea,Poplar box,
999,1236,377.0,Acacia coriacea,Wiry wattle,http://en.wikipedia.org/wiki/Acacia_coriacea
1000,1237,1190.0,Sabal uresana,Sonoran palmetto,
1001,1238,276.0,Agave murpheyi,Hohokam agave,http://en.wikipedia.org/wiki/Agave_murpheyi
1002,1239,,Ebenopsis ebano,Texas ebony,
1003,1240,377.0,Acacia papyrocarpa,Western myall,
1004,1241,807.0,Prosopis pubescens,Screwbean mesquite,
1005,1242,377.0,Acacia willardiana,Willard acacia,
1006,1243,1173.0,Phoenix sylvestris,Silver date palm,http://en.wikipedia.org/wiki/Phoenix_sylvestris
1007,1244,8.0,Eucalyptus erythronema,Red-flowered mallee,
1008,1245,,Ziziphus spina-christi,Christ's thorn jujube,http://en.wikipedia.org/wiki/Ziziphus_spina-christi
1009,1246,,Peniocereus greggii,Arizona queen of the night,http://en.wikipedia.org/wiki/Peniocereus_greggii
1010,1247,1001.0,Vitex mollis,Uvalama,
1011,1248,,Ceiba insignis,White floss silk tree,
1012,1249,,Cordia myxa,Assyrian plum,http://en.wikipedia.org/wiki/Cordia_myxa
1013,1250,,Lycium fremontii,Fremont's desert-thorn,
1014,1251,772.0,Aloe marlothii,Mountain aloe,
1015,1252,1173.0,Phoenix zeylanica,Ceylon date palm,
1016,1253,1190.0,Sabal palmetto,Cabbage palmetto,http://en.wikipedia.org/wiki/Sabal_palmetto
1017,1254,,Parkinsonia x 'Desert Museum',Desert museum palo verde,
1018,1255,377.0,Vachellia rigidula,Black brush acacia,http://en.wikipedia.org/wiki/Vachellia_rigidula
1019,1256,377.0,Acacia crassifolia,Bauhinia leaf acacia,
1020,1257,377.0,Acacia berlandieri,Guajillo,
1021,1258,,Vallesia glabra,Smooth vallesia,
1022,1259,1108.0,Pistacia lentiscus,Mastic tree,http://en.wikipedia.org/wiki/Pistacia_lentiscus
1023,1260,,Eysenhardtia orthocarpa,Arizona kidneywood,http://en.wikipedia.org/wiki/Eysenhardtia_orthocarpa
1024,1261,,Crescentia alata,Mexican calabash,http://en.wikipedia.org/wiki/Crescentia_alata
1025,1262,,Ehretia tinifolia,Bastard cherry,
1026,1263,807.0,Prosopis nigra,Black mesquite,http://en.wikipedia.org/wiki/Prosopis_nigra
1027,1264,,Sabal x 'Riverside',Riverside palmetto,
1028,1265,377.0,Acacia visco,Visco,
1029,1266,377.0,Acacia karroo,Karroo,
1030,1267,435.0,Albizia lebbeck,Lebbeck,
1031,1268,997.0,Bambusa oldhamii,Oldham bamboo,http://en.wikipedia.org/wiki/Bambusa_oldhamii
1032,1269,377.0,Acacia victoriae,Elegant wattle,https://en.wikipedia.org/wiki/Acacia_victoriae
1033,1270,,Olneya tesota,Desert ironwood,
1034,1271,,Leucaena cuspidata,Leucaena cuspidata,
1035,1272,8.0,Eucalyptus salmonophloia,Salmon gum,
1036,1273,,Parkinsonia x sonorae,Sonoran palo verde,
1037,1274,,Cereus hildmannianus,Cereus hildmannianus,
1038,1275,72.0,Quercus durifolia,Durango emory oak,
1039,1276,377.0,Acacia pennatula,Feather acacia,
1040,1277,377.0,Acacia brachystachya,Turpentine mulga,
1041,1278,377.0,Acacia gerrardii,Wadi acacia,
1042,1279,569.0,Pinus pinaster,Maritime pine,
1043,1280,772.0,Aloe ferox,Cape aloe,http://en.wikipedia.org/wiki/Aloe_ferox
1044,1281,8.0,Eucalyptus gillii,Curly mallee,
1045,1282,227.0,Juniperus deppeana,Alligator juniper,http://en.wikipedia.org/wiki/Juniperus_deppeana
1046,1283,,Sabal minor,Dwarf palmetto,
1047,1284,,Geoffroea decorticans,Chilean palo verde,
1048,1285,,Pachycereus schottii,Whisker cactus,http://en.wikipedia.org/wiki/Pachycereus_schottii
1049,1286,,Coccoloba goldmanii,Sonoran sea grape,
1050,1287,,Senegalia greggii,Catclaw acacia,http://en.wikipedia.org/wiki/Senegalia_greggii
1051,1288,,Vallesia laciniata,Nacapule jasmine,
1052,1289,,Ceiba acuminata,Pochote,
1053,1290,,Jubaea chilensis,Chilean wine palm,http://en.wikipedia.org/wiki/Jubaea
1054,1291,,Manihot caudata,Manihot caudata,
1055,1292,,Senegalia senegal,Gum senegal tree,
1056,1293,,Parkinsonia microphylla,Foothill palo verde,
1057,1294,569.0,Pinus herrerae,Herrera's pine,
1058,1295,445.0,Ficus pertusa,Central american banyan,
1059,1296,,Ceiba,Ceiba,
1060,1297,807.0,Prosopis cineraria,Khejri,
1061,1298,72.0,Quercus canbyi,Canby oak,
1062,1299,276.0,Agave victoriae-reginae,Queen victoria agave,
1063,1300,377.0,Acacia retinodes,Swamp wattle,http://en.wikipedia.org/wiki/Acacia_retinodes
1064,1301,,Pachycereus marginatus,Mexican fencepost cactus,http://en.wikipedia.org/wiki/Pachycereus_marginatus
1065,1302,377.0,Acacia occidentalis,Sonoran catclaw,
1066,1303,72.0,Quercus turbinella,Sonoran scrub oak,http://en.wikipedia.org/wiki/Quercus_turbinella
1067,1304,,Caesalpinia palmeri,Piojo,
1068,1305,,Brahea,Hesper palm,http://en.wikipedia.org/wiki/Brahea
1069,1306,276.0,Agave macroacantha,Black-spined agave,http://en.wikipedia.org/wiki/Agave_macroacantha
1070,1307,377.0,Acacia jennerae,Coonavittra wattle,
1071,1308,377.0,Acacia microbotrya,Manna wattle,
1072,1309,276.0,Agave bovicornuta,Cowhorn agave,http://en.wikipedia.org/wiki/Agave_bovicornuta
1073,1310,1117.0,Robinia neomexicana,New mexico locust,http://en.wikipedia.org/wiki/Robinia_neomexicana
1074,1311,377.0,Acacia schaffneri,Schaffner's acacia,
1075,1312,72.0,Quercus arizonica,Arizona white oak,http://en.wikipedia.org/wiki/Quercus_arizonica
1076,1313,8.0,Eucalyptus sargentii,Salt river gum,
1077,1314,377.0,Acacia erioloba,Giraffe thorn,
1078,1315,,Cereus childsii,Cereus childsii,
1079,1316,,Mimosa distachya,Mexican mimosa,
1080,1317,276.0,Agave cerulata,Agave cerulata,
1081,1318,,Nannorrhops ritchiana,Mazari palm,
1082,1319,1305.0,Brahea aculeata,Sinaloa hesper palm,
1083,1320,,Pachycereus pringlei,Mexican giant cardon,
1084,1321,72.0,Quercus hypoleucoides,Silverleaf oak,
1085,1322,276.0,Agave ovatifolia,Whale's tonque agave,
1086,1323,276.0,Agave striata,Durango delight,
1087,1324,377.0,Vachellia aroma,Aromita,http://en.wikipedia.org/wiki/Vachellia_aroma
1088,1325,1117.0,Robinia x holdtii,Holdt's locust,
1089,1326,,Simmondsia chinensis,Jojoba,
1090,1327,276.0,Agave montana,Mountain agave,
1091,1328,377.0,Acacia neovernicosa,Viscid acacia,
1092,1329,377.0,Acacia millefolia,Fernleaf acacia,
1093,1330,276.0,Agave palmeri,Palmer's century plant,
1094,1331,,Senna aphylla,Pichanilla,
1095,1332,,Solanum erianthum,Potato tree,http://en.wikipedia.org/wiki/Solanum_erianthum
1096,1333,,Echinocereus engelmannii,Strawberry hedgehog cactus,http://en.wikipedia.org/wiki/Echinocereus_engelmannii
1097,1334,276.0,Agave pelona,Mezcal pelòn,
1098,1335,,Echinocereus fasciculatus,Pinkflower hedgehog cactus,
1099,1336,,Asparagus,Asparagus,http://en.wikipedia.org/wiki/Asparagus_(genus)
1100,1337,2054.0,Adansonia za,Za baobab,http://en.wikipedia.org/wiki/Adansonia_za
1101,1338,15.0,Pyrus,Ornamental pear,
1102,1339,120.0,Corylus americana,American hazel,http://en.wikipedia.org/wiki/Corylus_americana
1103,1341,872.0,Salix alba,White willow,
1104,1342,163.0,Tilia x juranyana,Hungarian linden,
1105,1343,172.0,Crataegus viridis,Green hawthorn,
1106,1344,2194.0,Malus x zumi,Redbud crabapple,
1107,1346,683.0,Sorbus x thuringiaca,Bastard service tree,
1108,1347,175.0,Acer circinatum,Vine maple,http://en.wikipedia.org/wiki/Acer_circinatum
1109,1348,1044.0,Aesculus parviflora,Bottlebrush buckeye,http://en.wikipedia.org/wiki/Aesculus_parviflora
1110,1349,172.0,Crataegus crus-galli,Cockspur hawthorn,
1111,1350,1175.0,Fraxinus mandschurica,Manchurian ash,
1112,1351,175.0,Acer tataricum,Tatar maple,https://en.wikipedia.org/wiki/Acer_tataricum
1113,1352,163.0,Tilia x flavescens,Glenleven linden,
1114,1353,1044.0,Aesculus pavia,Red buckeye,http://en.wikipedia.org/wiki/Aesculus_pavia
1115,1354,569.0,Pinus monticola,Western white pine,http://en.wikipedia.org/wiki/Western_white_pine
1116,1355,1117.0,Robinia x ambigua,Idaho locust,
1117,1356,872.0,Salix gracilistyla,Rose-gold pussy willow,
1118,1357,,Rhododendron,Rhododendron,http://en.wikipedia.org/wiki/Rhododendron
1119,1358,175.0,Acer glabrum,Rocky mountain maple,http://en.wikipedia.org/wiki/Acer_glabrum
1120,1359,524.0,Betula alleghaniensis,Yellow birch,http://en.wikipedia.org/wiki/Betula_alleghaniensis
1121,1360,1105.0,Magnolia virginiana,Sweetbay magnolia,
1122,1361,524.0,Betula platyphylla,Japanese white birch,https://en.wikipedia.org/wiki/Betula_platyphylla
1123,1362,164.0,Ulmus procera,English elm,
1124,1363,1038.0,Taxus cuspidata,Japanese yew,https://en.wikipedia.org/wiki/Taxus_cuspidata
1125,1364,,Nelumbo nucifera,Sacred lotus,https://en.wikipedia.org/wiki/Nelumbo_nucifera
1126,1365,,Crescentia cujete,Common calabash tree,https://en.wikipedia.org/wiki/Crescentia_cujete
1127,1366,,Bactris gasipaes,Peach-palm,https://en.wikipedia.org/wiki/Bactris_gasipaes
1128,1367,435.0,Albizia saman,Saman silk tree,https://en.wikipedia.org/wiki/Albizia_saman
1129,1368,,Elaeis oleifera,African oil palm,https://en.wikipedia.org/wiki/Elaeis_oleifera
1130,1369,,Arenga,Arenga,https://en.wikipedia.org/wiki/Arenga
1131,1370,,Euterpe,Euterpe,https://en.wikipedia.org/wiki/Euterpe_(palm)
1132,1371,,Sesbania grandiflora,Sesbania grandiflora,
1133,1372,,Cinnamomum verum,Ceylon cinnamon,https://en.wikipedia.org/wiki/Cinnamomum_verum
1134,1373,2140.0,Garcinia dulcis,Mundu,https://en.wikipedia.org/wiki/Garcinia_dulcis
1135,1374,445.0,Ficus religiosa,Sacred fig,https://en.wikipedia.org/wiki/Ficus_religiosa
1136,1375,,Tectona grandis,Teak,https://en.wikipedia.org/wiki/Teak
1137,1376,,Gliricidia sepium,Madre de cacao,https://en.wikipedia.org/wiki/Gliricidia_sepium
1138,1377,,Borassus flabellifer,Asian palmyra palm,https://en.wikipedia.org/wiki/Borassus_flabellifer
1139,1378,,Lomandra longifolia,Spiny-headed mat-rush,https://en.wikipedia.org/wiki/Lomandra_longifolia
1140,1379,997.0,Bambusa vulgaris,Buddha's belly bamboo,https://en.wikipedia.org/wiki/Bambusa_vulgaris
1141,1380,,Piper sarmentosum,Chaa-plu,https://en.wikipedia.org/wiki/Piper_sarmentosum
1142,1381,,Sauropus androgynus,Katuk,https://en.wikipedia.org/wiki/Sauropus_androgynus
1143,1382,,Parkia biglobosa,African locust bean,https://en.wikipedia.org/wiki/Parkia_biglobosa
1144,1383,,Morinda,Morinda,https://en.wikipedia.org/wiki/Morinda
1145,1385,843.0,,Free library,
1146,1386,,Mangifera,Mango,https://en.wikipedia.org/wiki/Mangifera
1147,1387,263.0,Citrus medica,Citron,https://en.wikipedia.org/wiki/Citron
1148,1395,1581.0,Ursus americanus,American black bear,
1149,1403,89.0,Lactifluus volemus,Tawny milk-cap,http://en.wikipedia.org/wiki/Lactifluus_volemus
1150,1404,,Hydrophyllum virginianum,Virginia waterleaf,https://en.wikipedia.org/wiki/Hydrophyllum_virginianum
1151,1412,,Chenopodium,Goosefoots,https://en.wikipedia.org/wiki/Chenopodium
1152,1415,1131.0,Viburnum nudum,Witherod,http://en.wikipedia.org/wiki/Viburnum_nudum
1153,1421,,Ilex,Gallberry,http://en.wikipedia.org/wiki/Gallberry
1154,1422,3228.0,Bivalvia,Clam,https://en.wikipedia.org/wiki/Clam
1155,1423,117.0,Rhus copallinum,Winged sumac,http://en.wikipedia.org/wiki/Rhus_copallina
1156,1425,,Solidago,Goldenrod,http://en.wikipedia.org/wiki/Goldenrod
1157,1426,2523.0,Rubus occidentalis,Black raspberry,http://en.wikipedia.org/wiki/Rubus_occidentalis
1158,1430,,,Nature trail,http://en.wikipedia.org/wiki/Educational_trail
1159,1432,,Nabalus albus,White lettuce,http://en.wikipedia.org/wiki/Nabalus_albus
1160,1439,533.0,,Artesian well,http://en.wikipedia.org/wiki/Artesian_aquifer
1161,1448,,Origanum syriacum,Za'atar,http://en.wikipedia.org/wiki/Origanum_syriacum
1162,1455,55.0,Capsicum chinense,Datil pepper,http://en.wikipedia.org/wiki/Datil_pepper
1163,1462,,Portulacaria afra,Elephant bush,http://en.wikipedia.org/wiki/Portulacaria_afra
1164,1464,,Amphicarpaea bracteata,Hog-peanut,http://en.wikipedia.org/wiki/Amphicarpaea_bracteata
1165,1465,,Monarda,Bee balm,http://en.wikipedia.org/wiki/Monarda
1166,1471,2523.0,Rubus caesius,European dewberry,http://en.wikipedia.org/wiki/Rubus_caesius
1167,1473,,Erodium,Storksbill,http://en.wikipedia.org/wiki/Erodium
1168,1474,,Brassicaceae,Mustard,http://en.wikipedia.org/wiki/Brassicaceae
1169,1476,1412.0,Chenopodium album,Lamb's quarters,https://en.wikipedia.org/wiki/Chenopodium_album
1170,1479,,,Bicycle pump,https://en.wikipedia.org/wiki/Bicycle_pump
1171,1480,,Polygonatum biflorum,Smooth solomon's seal,https://en.wikipedia.org/wiki/Polygonatum_biflorum
1172,1484,,Heracleum maximum,Cow parsnip,https://en.wikipedia.org/wiki/Heracleum_maximum
1173,1485,,,Public parking,https://en.wikipedia.org/wiki/Parking
1174,1486,,Daucus carota subsp. sativus,Carrot,https://en.wikipedia.org/wiki/Carrot
1175,1487,,Cucumis sativus,Cucumber,http://en.wikipedia.org/wiki/Cucumber
1176,1490,,Vitis,Frost grape,https://en.wikipedia.org/wiki/Frost_grape
1177,1496,,Hylocereus,Dragon fruit,https://en.wikipedia.org/wiki/Hylocereus
1178,1504,,Smilax,Greenbrier,https://en.wikipedia.org/wiki/Smilax
1179,1507,1581.0,Trachemys scripta elegans,Red-eared slider,https://en.wikipedia.org/wiki/Red-eared_slider
1180,1510,,Heracleum sphondylium,Common hogweed,https://en.wikipedia.org/wiki/Heracleum_sphondylium
1181,1511,,Sanguisorba minor,Salad burnet,https://en.wikipedia.org/wiki/Sanguisorba_minor
1182,1512,,Valerianella,Cornsalad,https://en.wikipedia.org/wiki/Valerianella
1183,1513,,Nepeta,Catmint,https://en.wikipedia.org/wiki/Nepeta
1184,1514,285.0,Prunus tomentosa,Nanking cherry,https://en.wikipedia.org/wiki/Prunus_tomentosa
1185,1515,117.0,Rhus trilobata,Three-leaf sumac,http://en.wikipedia.org/wiki/Rhus_trilobata
1186,1517,,,Tumbleweed,http://en.wikipedia.org/wiki/Tumbleweed
1187,1518,554.0,Malva neglecta,Common mallow,http://en.wikipedia.org/wiki/Malva_neglecta
1188,1519,,Maianthemum racemosum,False solomon's-seal,https://en.wikipedia.org/wiki/Maianthemum_racemosum
1189,1520,,Amaranthus,Amaranth,http://en.wikipedia.org/wiki/Amaranth
1190,1521,4747.0,Armillaria tabescens,Ringless honey mushrooms,https://en.wikipedia.org/wiki/Armillaria_tabescens
1191,1527,,,Community orchard,
1192,1530,,Papaveraceae,Poppy,https://en.wikipedia.org/wiki/Papaveraceae
1193,1536,,Lauraceae,Laurel,http://en.wikipedia.org/wiki/Lauraceae
1194,1544,1841.0,Populus sect. Aigeiros,Cottonwood,https://en.wikipedia.org/wiki/Populus_sect._Aigeiros
1195,1550,3026.0,Inga edulis,Ice-cream-bean,http://en.wikipedia.org/wiki/Inga_edulis
1196,1553,,Passiflora,Banana passionfruit,http://en.wikipedia.org/wiki/Banana_passionfruit
1197,1554,,Eruca sativa,Arugula,https://en.wikipedia.org/wiki/Eruca_sativa
1198,1555,,Westringia fruticosa,Coastal rosemary,https://en.wikipedia.org/wiki/Westringia_fruticosa
1199,1566,14.0,Malus pumila 'McIntosh',McIntosh apple,https://en.wikipedia.org/wiki/McIntosh_(apple)
1200,1574,524.0,Betula,Black birch,http://en.wikipedia.org/wiki/Black_Birch
1201,1581,,Animalia,Animal,https://en.wikipedia.org/wiki/Animal
1202,1584,263.0,Citrus x clementina,Clementine,http://en.wikipedia.org/wiki/Clementine
1203,1585,263.0,Citrus tangerina,Tangerine,http://en.wikipedia.org/wiki/Tangerine
1204,1602,102.0,Capsicum annuum var. glabriusculum,Pequin pepper,https://en.wikipedia.org/wiki/Pequin_pepper
1205,1603,99.0,Mentha x piperita vulgaris,Black peppermint,
1206,1605,99.0,Mentha suaveolens,Apple mint,https://en.wikipedia.org/wiki/Mentha_suaveolens
1207,1611,2772.0,Ranunculus ficaria,Lesser celandine,https://en.wikipedia.org/wiki/Lesser_celandine
1208,1612,,Vinca minor,Lesser periwinkle,https://en.wikipedia.org/wiki/Vinca_minor
1209,1613,,Sanguinaria canadensis,Bloodroot,https://en.wikipedia.org/wiki/Sanguinaria
1210,1614,,Caulophyllum thalictroides,Blue cohosh,https://en.wikipedia.org/wiki/Caulophyllum_thalictroides
1211,1615,,Erythronium,Trout lily,https://en.wikipedia.org/wiki/Erythronium
1212,1616,,Trillium sessile,Toadshade,https://en.wikipedia.org/wiki/Trillium_sessile
1213,1617,,Arisaema triphyllum,Jack-in-the-pulpit,https://en.wikipedia.org/wiki/Arisaema_triphyllum
1214,1618,2404.0,Platanus occidentalis,American plane,https://en.wikipedia.org/wiki/Platanus_occidentalis
1215,1623,17.0,Lavandula stoechas,French lavender,https://en.wikipedia.org/wiki/Lavandula_stoechas
1216,1626,1465.0,Monarda fistulosa,Wild bergamot,http://en.wikipedia.org/wiki/Monarda_fistulosa
1217,1627,1465.0,Monarda didyma,Scarlet beebalm,http://en.wikipedia.org/wiki/Monarda_didyma
1218,1628,,,Water,http://en.wikipedia.org/wiki/Water
1219,1646,89.0,Agaricus xanthodermus,Yellow-staining mushroom,https://en.wikipedia.org/wiki/Agaricus_xanthodermus
